1.030401549857974273e-03 4.334640378201453132e+03
1.036353107274294106e-03 4.357808118842446675e+03
1.042339040644031959e-03 4.381091784728716448e+03
1.048359548521295669e-03 4.404491848785981347e+03
1.054414830607033719e-03 4.428008784837659732e+03
1.060505087755659074e-03 4.451643067596221954e+03
1.066630521981710511e-03 4.475395172654492853e+03
1.072791336466557112e-03 4.499265576476806018e+03
1.078987735565133110e-03 4.523254756390030707e+03
1.085219924812719141e-03 4.547363190574518740e+03
1.091488110931759271e-03 4.571591358054956800e+03
1.097792501838718146e-03 4.595939738690299237e+03
1.104133306650976728e-03 4.620408811706596680e+03
1.110510735693770760e-03 4.644999052525939078e+03
1.116925000507165222e-03 4.669710936347259121e+03
1.123376313853071719e-03 4.694544939016031094e+03
1.129864889722306202e-03 4.719501537012453809e+03
1.136390943341687026e-03 4.744581207439538957e+03
1.142954691181173339e-03 4.769784428010927513e+03
1.149556350961046828e-03 4.795111677038642483e+03
1.156196141659132301e-03 4.820563433420865294e+03
1.162874283518061398e-03 4.846140176629216512e+03
1.169590998052578166e-03 4.871842386696171161e+03
1.176346508056886698e-03 4.897670544202216661e+03
1.183141037612041703e-03 4.923625130262841594e+03
1.189974812093381367e-03 4.949706626515412609e+03
1.196848058178001835e-03 4.975915515105949453e+03
1.203761003852277245e-03 5.002252278675694470e+03
1.210713878419421600e-03 5.028717400347401053e+03
1.217706912507095316e-03 5.055311362454041046e+03
1.224740338075053616e-03 5.082034640293237317e+03
1.231814388422844148e-03 5.108887706674829133e+03
1.238929298197541037e-03 5.135871034585634334e+03
1.246085303401531837e-03 5.162985097175906049e+03
1.253282641400342871e-03 5.190230367741896771e+03
1.260521550930514875e-03 5.217607319708180512e+03
1.267802272107521576e-03 5.245116426609926748e+03
1.275125046433732943e-03 5.272758162074705069e+03
1.282490116806427874e-03 5.300532999804316205e+03
1.289897727525849162e-03 5.328441413556528460e+03
1.297348124303307915e-03 5.356483877126308471e+03
1.304841554269334800e-03 5.384660864327194759e+03
1.312378265981874658e-03 5.412972848972342035e+03
1.319958509434534036e-03 5.441420304855331779e+03
1.327582536064872941e-03 5.470003705730942784e+03
1.335250598762743011e-03 5.498723525295556101e+03
1.342962951878678588e-03 5.527580236772722856e+03
1.350719851232331592e-03 5.556574308564780040e+03
1.358521554120958224e-03 5.585706205742618295e+03
1.366368319327952285e-03 5.614976393010996617e+03
1.374260407131432061e-03 5.644385334739129576e+03
1.382198079312869704e-03 5.673933494938117292e+03
1.390181599165776988e-03 5.703621337237933403e+03
1.398211231504438564e-03 5.733449324864371192e+03
1.406287242672695078e-03 5.763417920615636831e+03
1.414409900552778552e-03 5.793527586838888965e+03
1.422579474574198937e-03 5.823778785406548195e+03
1.430796235722678810e-03 5.854171977692210930e+03
1.439060456549143795e-03 5.884707624546619627e+03
1.447372411178761984e-03 5.915386186273266503e+03
1.455732375320037799e-03 5.946208122603758056e+03
1.464140626273956148e-03 5.977173892673182308e+03
1.472597442943182752e-03 6.008283954995081331e+03
1.481103105841312384e-03 6.039538767217680288e+03
1.489657897102174798e-03 6.070938779848029299e+03
1.498262100489194211e-03 6.102484435152317928e+03
1.506916001404799959e-03 6.134176173974099584e+03
1.515619886899893971e-03 6.166014436100875173e+03
1.524374045683374182e-03 6.197999660234561816e+03
1.533178768131708038e-03 6.230132283961458597e+03
1.542034346298565414e-03 6.262412743721924926e+03
1.550941073924507266e-03 6.294841474780028875e+03
1.559899246446727183e-03 6.327418911192738051e+03
1.568909161008852360e-03 6.360145485778895818e+03
1.577971116470798995e-03 6.393021630088307575e+03
1.587085413418687753e-03 6.426047774370005754e+03
1.596252354174810401e-03 6.459224347540807685e+03
1.605472242807660845e-03 6.492551777153328658e+03
1.614745385142020385e-03 6.526030489363906781e+03
1.624072088769101720e-03 6.559660908900126742e+03
1.633452663056750428e-03 6.593443458993565400e+03
1.642887419159711057e-03 6.627378556654904060e+03
1.652376670029943309e-03 6.661466607766828020e+03
1.661920730427005229e-03 6.695708015220029665e+03
1.671519916928492985e-03 6.730103179989928321e+03
1.681174547940541804e-03 6.764652501099370966e+03
1.690884943708388048e-03 6.799356375581057364e+03
1.700651426326992878e-03 6.834215198439622327e+03
1.710474319751722734e-03 6.869229362613562444e+03
1.720353949809098112e-03 6.904399258936705337e+03
1.730290644207600238e-03 6.939725276099665280e+03
1.740284732548540419e-03 6.975207800610905906e+03
1.750336546336994648e-03 7.010847216757590104e+03
1.760446418992798936e-03 7.046643906566233454e+03
1.770614685861608174e-03 7.082598249762739215e+03
1.780841684226019397e-03 7.118710623732993554e+03
1.791127753316761832e-03 7.154981403482180212e+03
1.801473234323945497e-03 7.191410961594627224e+03
1.811878470408382225e-03 7.227999665859595552e+03
1.822343806712967184e-03 7.264747872903393727e+03
1.832869590374125229e-03 7.301655934598912609e+03
1.843456170533328388e-03 7.338724199968100947e+03
1.854103898348674053e-03 7.375953015137489274e+03
1.864813127006536468e-03 7.413342723293294512e+03
1.875584211733277414e-03 7.450893664636367248e+03
1.886417509807035604e-03 7.488606176336813405e+03
